Transaction;Item;date_time;period_day;weekday_weekend
7957;Hair Powder Ocean Dust Team NXL;11/03/2023 12:43;afternoon;weekend
7958;Hair Powder Ocean Dust Team NXL;11/03/2023 12:49;afternoon;weekend
7958;Hair Powder Ocean Dust Team NXL;11/03/2023 12:49;afternoon;weekend
7958;Pomade Oil Based Fine Shinee;11/03/2023 12:49;afternoon;weekend
7958;Pomade Oil Based Fine Shinee;11/03/2023 12:49;afternoon;weekend
7959;Hair Clay & Hairwax Bundling ;11/03/2023 12:51;afternoon;weekend
7959;Ocean Dust & Clayton;11/03/2023 12:51;afternoon;weekend
7959;Pomade Water Based Dashing Slick;11/03/2023 12:51;afternoon;weekend
7960;Ocean Dust & Clayton;11/03/2023 12:55;afternoon;weekend
7961;Oil Based Pomade Choco Loco;11/03/2023 13:04;afternoon;weekend
7961;Drinking chocolate spoons ;11/03/2023 13:04;afternoon;weekend
7961;Hair Clay & Hairwax Bundling ;11/03/2023 13:04;afternoon;weekend
7961;Pomade Oil Based Fine Shinee;11/03/2023 13:04;afternoon;weekend
7961;Hair Powder Ocean Dust Team NXL;11/03/2023 13:04;afternoon;weekend
7961;Hair Powder Ocean Dust Team NXL;11/03/2023 13:04;afternoon;weekend
7962;Pomade Oil Based Fine Shinee;11/03/2023 13:13;afternoon;weekend
7962;Pomade Oil Based Fine Shinee;11/03/2023 13:13;afternoon;weekend
7962;Hair Powder Ocean Dust Team NXL;11/03/2023 13:13;afternoon;weekend
7962;Hair Powder Ocean Dust Team NXL;11/03/2023 13:13;afternoon;weekend
7963;Ocean Dust & Dapper Stattermie Dodgers;11/03/2023 13:18;afternoon;weekend
7963;Hair Clay & Hairwax Bundling ;11/03/2023 13:18;afternoon;weekend
7964;Shampoo & Face Cleanser & Body Cleanser;11/03/2023 13:26;afternoon;weekend
7964;Pomade Water Based Dashing Slick;11/03/2023 13:26;afternoon;weekend
7965;Pomade Oil Based Fine Shinee;11/03/2023 13:33;afternoon;weekend
7965;Pomade Oil Based Fine Shinee;11/03/2023 13:33;afternoon;weekend
7966;Shampoo & Face Cleanser & Body Cleanser;11/03/2023 13:38;afternoon;weekend
7966;Pomade Oil Based Bold ;11/03/2023 13:38;afternoon;weekend
7966;Ocean Dust & Hair ClayTote Bag;11/03/2023 13:38;afternoon;weekend
7966;Hair Powder Ocean Dust Team NXL;11/03/2023 13:38;afternoon;weekend
7967;Shampoo & Face Cleanser & Body Cleanser;11/03/2023 13:39;afternoon;weekend
7967;BubbleWrap Tambahan;11/03/2023 13:39;afternoon;weekend
7968;BubbleWrap Tambahan;11/03/2023 14:13;afternoon;weekend
7968;Hair Powder Ocean Dust Team NXL;11/03/2023 14:13;afternoon;weekend
7968;Parfume Sonar X Smith Date U;11/03/2023 14:13;afternoon;weekend
7968;Pomade Water Based Dashing Slick;11/03/2023 14:13;afternoon;weekend
7968;Ocean Dust & Pomade Dapper Stater;11/03/2023 14:13;afternoon;weekend
7968;Oil Based Pomade Choco Loco;11/03/2023 14:13;afternoon;weekend
7969;Hair Clay & Hairwax Bundling ;11/03/2023 14:16;afternoon;weekend
7970;Deep Face Cleanser Facial Wash;11/03/2023 14:26;afternoon;weekend
7970;Hair Clay & Hairwax Bundling ;11/03/2023 14:26;afternoon;weekend
7971;Hair Clay & Hairwax Bundling ;11/03/2023 14:28;afternoon;weekend
7971;Pomade Oil Based Fine Shinee;11/03/2023 14:28;afternoon;weekend
7971;Pomade Oil Based Bold ;11/03/2023 14:28;afternoon;weekend
7971;Pomade Water Based Dapper Stater;11/03/2023 14:28;afternoon;weekend
7972;Pomade Oil Based Fine Shinee;11/03/2023 14:30;afternoon;weekend
7972;Parfume Sonar X Smith Date U;11/03/2023 14:30;afternoon;weekend
7972;Pomade Water Based Dapper Stater;11/03/2023 14:30;afternoon;weekend
7973;Hair Clay & Hairwax Bundling ;11/03/2023 14:34;afternoon;weekend
7974;Hair Clay & Hairwax Bundling ;11/03/2023 14:38;afternoon;weekend
7974;Hair Clay & Hairwax Bundling ;11/03/2023 14:38;afternoon;weekend
7974;Pomade Water Based Dashing Slick;11/03/2023 14:38;afternoon;weekend
7975;Oil Based Pomade Choco Loco;11/03/2023 14:39;afternoon;weekend
7975;Hairwax Black Jack;11/03/2023 14:39;afternoon;weekend
7976;Pomade Oil Based Fine Shinee;11/03/2023 14:48;afternoon;weekend
7976;Hair Powder Ocean Dust Team NXL;11/03/2023 14:48;afternoon;weekend
7977;Hair Clay & Hairwax Bundling ;11/03/2023 15:02;afternoon;weekend
7977;Ocean Dust & Dapper Stattermie Dodgers;11/03/2023 15:02;afternoon;weekend
7977;Pomade Water Based Dashing Slick;11/03/2023 15:02;afternoon;weekend
7978;Pomade Oil Based Fine Shinee;11/03/2023 15:09;afternoon;weekend
7978;Hair Clay & Hairwax Bundling ;11/03/2023 15:09;afternoon;weekend
7978;Pomade Water Based Dapper Stater;11/03/2023 15:09;afternoon;weekend
7979;Pomade Oil Based Fine Shinee;11/03/2023 15:11;afternoon;weekend
7979;Pomade Oil Based Fine Shinee;11/03/2023 15:11;afternoon;weekend
7979;Pomade Water Based Dapper Stater;11/03/2023 15:11;afternoon;weekend
7979;Pomade Water Based Dashing Slick;11/03/2023 15:11;afternoon;weekend
7980;Hair Powder Ocean Dust Team NXL;11/03/2023 15:12;afternoon;weekend
7980;Pomade Oil Based Fine Shinee;11/03/2023 15:12;afternoon;weekend
7980;Pomade Oil Based Fine Shinee;11/03/2023 15:12;afternoon;weekend
7981;Argentina Night;11/03/2023 15:38;afternoon;weekend
7981;Oil Based Pomade Choco Loco Feast;11/03/2023 15:38;afternoon;weekend
7982;Pomade Oil Based Fine Shinee;11/03/2023 15:43;afternoon;weekend
7982;Pomade Water Based Dashing Slick;11/03/2023 15:43;afternoon;weekend
7983;Pomade Water Based Dashing Slick;11/03/2023 15:47;afternoon;weekend
7983;Shampoo & Face Cleanser & Body Cleanser;11/03/2023 15:47;afternoon;weekend
7984;Shampoo & Face Cleanser & Body Cleanser;11/03/2023 15:49;afternoon;weekend
7984;Pomade Water Based Dashing Slick;11/03/2023 15:49;afternoon;weekend
7984;Pomade Water Based Dapper Stater;11/03/2023 15:49;afternoon;weekend
7985;Hair Clay & Hairwax Bundling ;11/03/2023 16:16;afternoon;weekend
7986;Hair Clay & Hairwax Bundling ;11/03/2023 16:18;afternoon;weekend
7987;Pomade Oil Based Fine Shinee;11/03/2023 16:21;afternoon;weekend
7988;Pomade Oil Based Fine Shinee;11/03/2023 16:27;afternoon;weekend
7988;Pomade Water Based Dashing Slick;11/03/2023 16:27;afternoon;weekend
7989;Pomade Oil Based Fine Shinee;11/03/2023 16:49;afternoon;weekend
7990;Pomade Oil Based Fine Shinee;11/03/2023 17:00;evening;weekend
7991;Hair Clay & Hairwax Bundling ;11/03/2023 17:11;evening;weekend
7991;Pomade Oil Based Bold ;11/03/2023 17:11;evening;weekend
7991;Ocean Dust & Hair ClayTote Bag;11/03/2023 17:11;evening;weekend
7991;Ocean Dust & Hair Clay;11/03/2023 17:11;evening;weekend
7992;Oil Based Pomade Choco Loco;11/03/2023 17:13;evening;weekend
7992;Duck egg;11/03/2023 17:13;evening;weekend
7992;Pomade Oil Based Fine Shinee;11/03/2023 17:13;evening;weekend
7992;Pomade Oil Based Fine Shinee;11/03/2023 17:13;evening;weekend
7992;Shampoo & Face Cleanser & Body Cleanser;11/03/2023 17:13;evening;weekend
7993;Pomade Oil Based Fine Shinee;11/03/2023 17:15;evening;weekend
7993;Ocean Dust & Hair ClayTote Bag;11/03/2023 17:15;evening;weekend
7994;Dandruff Buster Shampoo ;11/03/2023 17:16;evening;weekend
7994;Pomade Oil Based Fine Shinee;11/03/2023 17:16;evening;weekend
7994;Pomade Water Based Dapper Stater;11/03/2023 17:16;evening;weekend
7994;Pomade Water Based Dashing Slick;11/03/2023 17:16;evening;weekend
7995;Pomade Oil Based Fine Shinee;12/03/2023 09:32;morning;weekend
7995;Ocean Dust & Clayton;12/03/2023 09:32;morning;weekend
7996;Pomade Oil Based Fine Shinee;12/03/2023 09:59;morning;weekend
7996;Ocean Dust & Clayton;12/03/2023 09:59;morning;weekend
7997;Pomade Water Based Dapper Stater;12/03/2023 10:12;morning;weekend
7997;Hair Clay & Hairwax Bundling ;12/03/2023 10:12;morning;weekend
7998;Hair Clay & Hairwax Bundling ;12/03/2023 10:17;morning;weekend
7999;Pomade Oil Based Fine Shinee;12/03/2023 10:21;morning;weekend
7999;Hair Powder Ocean Dust Team NXL;12/03/2023 10:21;morning;weekend
7999;Oil Based Pomade Choco Loco;12/03/2023 10:21;morning;weekend
8000;Pomade Oil Based Fine Shinee;12/03/2023 10:22;morning;weekend
8000;Pomade Water Based Dashing Slick;12/03/2023 10:22;morning;weekend
8001;Pomade Water Based Dapper Stater;12/03/2023 10:27;morning;weekend
8001;Pomade Oil Based Fine Shinee;12/03/2023 10:27;morning;weekend
8001;Pomade Oil Based Fine Shinee;12/03/2023 10:27;morning;weekend
8001;BubbleWrap Tambahan;12/03/2023 10:27;morning;weekend
8002;Pomade Oil Based Fine Shinee;12/03/2023 10:28;morning;weekend
8002;Pomade Oil Based Fine Shinee;12/03/2023 10:28;morning;weekend
8003;Hair Clay & Hairwax Bundling ;12/03/2023 11:02;morning;weekend
8003;Pomade Oil Based Fine Shinee;12/03/2023 11:02;morning;weekend
8004;Pomade Oil Based Fine Shinee;12/03/2023 11:13;morning;weekend
8004;BubbleWrap Tambahan;12/03/2023 11:13;morning;weekend
8005;BubbleWrap Tambahan;12/03/2023 11:13;morning;weekend
8005;Pomade Oil Based Fine Shinee;12/03/2023 11:13;morning;weekend
8006;Hair Clay & Hairwax Bundling ;12/03/2023 11:27;morning;weekend
8007;Pomade Water Based Dashing Slick;12/03/2023 11:36;morning;weekend
8007;Ocean Dust & Hair ClayTote Bag;12/03/2023 11:36;morning;weekend
8007;Oil Based Pomade Choco Loco Feast;12/03/2023 11:36;morning;weekend
8008;Hair Clay & Hairwax Bundling ;12/03/2023 11:45;morning;weekend
8008;Hair Clay & Hairwax Bundling ;12/03/2023 11:45;morning;weekend
8008;Oil Based Pomade Choco Loco;12/03/2023 11:45;morning;weekend
8009;Pomade Oil Based Fine Shinee;12/03/2023 11:58;morning;weekend
8010;Hair Clay & Hairwax Bundling ;12/03/2023 12:03;afternoon;weekend
8010;Pomade Oil Based Fine Shinee;12/03/2023 12:03;afternoon;weekend
8011;Pomade Oil Based Fine Shinee;12/03/2023 12:07;afternoon;weekend
8011;Pomade Oil Based Fine Shinee;12/03/2023 12:07;afternoon;weekend
8011;Hair Clay & Hairwax Bundling ;12/03/2023 12:07;afternoon;weekend
8011;Dandruff Buster Shampoo ;12/03/2023 12:07;afternoon;weekend
8011;Pomade Water Based Dashing Slick;12/03/2023 12:07;afternoon;weekend
8011;Pomade Water Based Dashing Slick;12/03/2023 12:07;afternoon;weekend
8011;Oil Based Pomade Choco Loco mincepie;12/03/2023 12:07;afternoon;weekend
8011;Hair Clay & Hairwax Bundling ;12/03/2023 12:07;afternoon;weekend
8012;Shampoo & Face Cleanser & Body Cleanser;12/03/2023 12:08;afternoon;weekend
8012;Ocean Dust & Hair ClayTote Bag;12/03/2023 12:08;afternoon;weekend
8012;Ocean Dust & Dapper Stattermie Dodgers;12/03/2023 12:08;afternoon;weekend
8013;Hair Clay & Hairwax Bundling ;12/03/2023 12:09;afternoon;weekend
8014;Shampoo & Face Cleanser & Body Cleanser;12/03/2023 12:12;afternoon;weekend
8015;Ocean Dust & Clayton;12/03/2023 12:21;afternoon;weekend
8015;Pomade Water Based Dapper Stater;12/03/2023 12:21;afternoon;weekend
8015;Pomade Oil Based Fine Shinee;12/03/2023 12:21;afternoon;weekend
8015;Shampoo & Face Cleanser & Body Cleanser;12/03/2023 12:21;afternoon;weekend
8016;Pomade Oil Based Fine Shinee;12/03/2023 12:32;afternoon;weekend
8016;Ocean Dust & Clayton;12/03/2023 12:32;afternoon;weekend
8017;Parfume Sonar X Smith Date U;12/03/2023 12:33;afternoon;weekend
8018;Ocean Dust & Hair Clay;12/03/2023 12:34;afternoon;weekend
8018;Pomade Oil Based Fine Shinee;12/03/2023 12:34;afternoon;weekend
8019;Pomade Oil Based Fine Shinee;12/03/2023 12:35;afternoon;weekend
8020;Pomade Oil Based Fine Shinee;12/03/2023 12:48;afternoon;weekend
8021;Hair Clay & Hairwax Bundling ;12/03/2023 12:49;afternoon;weekend
8022;Pomade Oil Based Fine Shinee;12/03/2023 13:03;afternoon;weekend
8022;Pomade Water Based Dapper Stater;12/03/2023 13:03;afternoon;weekend
8022;Pomade Oil Based Bold ;12/03/2023 13:03;afternoon;weekend
8023;Pomade Oil Based Fine Shinee;12/03/2023 13:12;afternoon;weekend
8024;Pomade Oil Based Fine Shinee;12/03/2023 13:16;afternoon;weekend
8025;Hair Styling &  Volumizing Powder Ocean Dust;12/03/2023 13:18;afternoon;weekend
8025;BubbleWrap Tambahan;12/03/2023 13:18;afternoon;weekend
8026;Pomade Oil Based Fine Shinee;12/03/2023 13:25;afternoon;weekend
8026;Pomade Oil Based Bold ;12/03/2023 13:25;afternoon;weekend
8026;Parfume Sonar X Smith Date U;12/03/2023 13:25;afternoon;weekend
8026;Ocean Dust & Hair ClayTote Bag;12/03/2023 13:25;afternoon;weekend
8027;Hair Clay & Hairwax Bundling ;12/03/2023 13:44;afternoon;weekend
8028;Oil Based Pomade Choco Loco;12/03/2023 13:49;afternoon;weekend
8028;Pomade Oil Based Fine Shinee;12/03/2023 13:49;afternoon;weekend
8029;Dandruff Buster Shampoo ;12/03/2023 13:51;afternoon;weekend
8030;Hair Clay & Hairwax Bundling ;12/03/2023 13:54;afternoon;weekend
8030;BubbleWrap Tambahan;12/03/2023 13:54;afternoon;weekend
8031;Shampoo & Face Cleanser & Body Cleanser;12/03/2023 13:55;afternoon;weekend
8031;BubbleWrap Tambahan;12/03/2023 13:55;afternoon;weekend
8032;Pomade Oil Based Fine Shinee;12/03/2023 13:56;afternoon;weekend
8032;Hair Styling &  Volumizing Powder Ocean Dust;12/03/2023 13:56;afternoon;weekend
8032;Ocean Dust & Hair Clay;12/03/2023 13:56;afternoon;weekend
8032;Ocean Dust & Pomade Dapper Stater;12/03/2023 13:56;afternoon;weekend
8032;Pomade Water Based Dapper Stater;12/03/2023 13:56;afternoon;weekend
8033;Half slice Monster ;12/03/2023 13:58;afternoon;weekend
8033;BubbleWrap Tambahan;12/03/2023 13:58;afternoon;weekend
8033;Pomade Oil Based Fine Shinee;12/03/2023 13:58;afternoon;weekend
8033;Pomade Oil Based Bold ;12/03/2023 13:58;afternoon;weekend
8034;Parfume Sonar X Smith Date U;12/03/2023 13:59;afternoon;weekend
8035;Pomade Oil Based Fine Shinee;12/03/2023 14:08;afternoon;weekend
8035;Hairwax Black Jack;12/03/2023 14:08;afternoon;weekend
8035;Shampoo & Face Cleanser & Body Cleanser;12/03/2023 14:08;afternoon;weekend
8035;Hair Powder Ocean Dust Team NXL;12/03/2023 14:08;afternoon;weekend
8035;BubbleWrap Tambahan;12/03/2023 14:08;afternoon;weekend
8036;Hair Clay & Hairwax Bundling ;12/03/2023 14:14;afternoon;weekend
8037;Dandruff Buster Shampoo ;12/03/2023 14:17;afternoon;weekend
8037;Pomade Oil Based Fine Shinee;12/03/2023 14:17;afternoon;weekend
8037;Ocean Dust & Hair Clay;12/03/2023 14:17;afternoon;weekend
8038;Deep Face Cleanser Facial Wash;12/03/2023 14:18;afternoon;weekend
8038;Pomade Oil Based Fine Shinee;12/03/2023 14:18;afternoon;weekend
8038;Pomade Water Based Dashing Slick;12/03/2023 14:18;afternoon;weekend
8039;Hair Clay & Hairwax Bundling ;12/03/2023 14:28;afternoon;weekend
8040;Pomade Oil Based Fine Shinee;12/03/2023 14:30;afternoon;weekend
8041;Hair Clay & Hairwax Bundling ;12/03/2023 14:32;afternoon;weekend
8041;Pomade Water Based Dashing Slick;12/03/2023 14:32;afternoon;weekend
8041;Drinking chocolate spoons ;12/03/2023 14:32;afternoon;weekend
8041;Pomade Oil Based Fine Shinee;12/03/2023 14:32;afternoon;weekend
8042;Dandruff Buster Shampoo ;12/03/2023 14:33;afternoon;weekend
8043;Shampoo & Face Cleanser & Body Cleanser;12/03/2023 14:43;afternoon;weekend
8043;Shampoo & Face Cleanser & Body Cleanser;12/03/2023 14:43;afternoon;weekend
8043;Pomade Water Based Dashing Slick;12/03/2023 14:43;afternoon;weekend
8044;Shampoo & Face Cleanser & Body Cleanser;12/03/2023 14:46;afternoon;weekend
8044;Pomade Oil Based Fine Shinee;12/03/2023 14:46;afternoon;weekend
8044;Pomade Water Based Dashing Slick;12/03/2023 14:46;afternoon;weekend
8044;Ocean Dust & Dapper Stattermie Dodgers;12/03/2023 14:46;afternoon;weekend
8045;Ocean Dust & Pomade Dapper Stater;12/03/2023 15:00;afternoon;weekend
8046;Pomade Water Based Dapper Stater;12/03/2023 15:01;afternoon;weekend
8047;Dandruff Buster Shampoo ;12/03/2023 15:10;afternoon;weekend
8047;Pomade Water Based Dashing Slick;12/03/2023 15:10;afternoon;weekend
8048;Ocean Dust & Pomade Dapper Stater;12/03/2023 15:14;afternoon;weekend
8048;Ocean Dust & Hair ClayTote Bag;12/03/2023 15:14;afternoon;weekend
8048;BubbleWrap Tambahan;12/03/2023 15:14;afternoon;weekend
8048;Oil Based Pomade Choco Loco;12/03/2023 15:14;afternoon;weekend
8048;Pomade Oil Based Fine Shinee;12/03/2023 15:14;afternoon;weekend
8049;Pomade Water Based Dashing Slick;12/03/2023 15:15;afternoon;weekend
8050;Pomade Oil Based Fine Shinee;12/03/2023 15:16;afternoon;weekend
8050;Pomade Water Based Dashing Slick;12/03/2023 15:16;afternoon;weekend
8051;Pomade Water Based Dashing Slick;12/03/2023 15:22;afternoon;weekend
8051;Ocean Dust & Hair Clay;12/03/2023 15:22;afternoon;weekend
8051;Shampoo & Face Cleanser & Body Cleanser;12/03/2023 15:22;afternoon;weekend
8051;Pomade Oil Based Fine Shinee;12/03/2023 15:22;afternoon;weekend
8051;Hair Powder Ocean Dust Team NXL;12/03/2023 15:22;afternoon;weekend
8051;Deep Face Cleanser Facial Wash;12/03/2023 15:22;afternoon;weekend
8052;Pomade Oil Based Fine Shinee;12/03/2023 15:25;afternoon;weekend
8052;Ocean Dust & Hair Clay;12/03/2023 15:25;afternoon;weekend
8053;Hair Clay & Hairwax Bundling ;12/03/2023 15:38;afternoon;weekend
8053;Pomade Water Based Dashing Slick;12/03/2023 15:38;afternoon;weekend
8054;Pomade Oil Based Fine Shinee;12/03/2023 15:45;afternoon;weekend
8054;Pomade Oil Based Fine Shinee;12/03/2023 15:45;afternoon;weekend
8054;BubbleWrap Tambahan;12/03/2023 15:45;afternoon;weekend
8054;Hair Powder Ocean Dust Team NXL;12/03/2023 15:45;afternoon;weekend
8055;Pomade Oil Based Fine Shinee;12/03/2023 15:45;afternoon;weekend
8055;Ocean Dust & Hair Clay;12/03/2023 15:45;afternoon;weekend
8056;Hair Clay & Hairwax Bundling ;12/03/2023 16:28;afternoon;weekend
8056;Dandruff Buster Shampoo ;12/03/2023 16:28;afternoon;weekend
8056;Hair Powder Ocean Dust Team NXL;12/03/2023 16:28;afternoon;weekend
8056;Chocolates;12/03/2023 16:28;afternoon;weekend
8057;Ocean Dust & Clayton;13/03/2023 08:21;morning;weekday
8057;Pomade Oil Based Fine Shinee;13/03/2023 08:21;morning;weekday
8058;Pomade Oil Based Fine Shinee;13/03/2023 08:36;morning;weekday
8058;Ocean Dust & Dapper Stattermie Dodgers;13/03/2023 08:36;morning;weekday
8059;Pomade Oil Based Fine Shinee;13/03/2023 09:13;morning;weekday
8060;Pomade Water Based Dashing Slick;13/03/2023 09:16;morning;weekday
8061;Ocean Dust & Clayton;13/03/2023 09:31;morning;weekday
8061;Hair Clay & Hairwax Bundling ;13/03/2023 09:31;morning;weekday
8061;Ocean Dust & Dapper Statter;13/03/2023 09:31;morning;weekday
8062;Hair Clay & Hairwax Bundling ;13/03/2023 10:07;morning;weekday
8063;Shampoo & Face Cleanser & Body Cleanser;13/03/2023 10:15;morning;weekday
8064;Shampoo & Face Cleanser & Body Cleanser;13/03/2023 10:21;morning;weekday
8064;Pomade Oil Based Fine Shinee;13/03/2023 10:21;morning;weekday
8064;BubbleWrap Tambahan;13/03/2023 10:21;morning;weekday
8065;Afternoon with the baker;13/03/2023 10:31;morning;weekday
8066;Hair Clay & Hairwax Bundling ;13/03/2023 10:35;morning;weekday
8067;Pomade Oil Based Fine Shinee;13/03/2023 10:56;morning;weekday
8067;Ocean Dust & Hair Clay;13/03/2023 10:56;morning;weekday
8068;Pomade Oil Based Fine Shinee;13/03/2023 10:58;morning;weekday
8068;Shampoo & Face Cleanser & Body Cleanser;13/03/2023 10:58;morning;weekday
8068;Ocean Dust & Hair Clay;13/03/2023 10:58;morning;weekday
8068;Pomade Water Based Dashing Slick;13/03/2023 10:58;morning;weekday
8069;Pomade Oil Based Fine Shinee;13/03/2023 11:01;morning;weekday
8069;Pomade Oil Based Fine Shinee;13/03/2023 11:01;morning;weekday
8070;Pomade Oil Based Fine Shinee;13/03/2023 11:10;morning;weekday
8070;Pomade Oil Based Fine Shinee;13/03/2023 11:10;morning;weekday
8071;Pomade Oil Based Fine Shinee;13/03/2023 11:26;morning;weekday
8071;Pomade Oil Based Fine Shinee;13/03/2023 11:26;morning;weekday
8071;Ocean Dust & Hair ClayTote Bag;13/03/2023 11:26;morning;weekday
8072;Hair Clay & Hairwax Bundling ;13/03/2023 11:30;morning;weekday
8073;Shampoo & Face Cleanser & Body Cleanser;13/03/2023 11:34;morning;weekday
8074;Pomade Oil Based Fine Shinee;13/03/2023 11:39;morning;weekday
8074;Ocean Dust & Clayton;13/03/2023 11:39;morning;weekday
8074;Ocean Dust & Clayton;13/03/2023 11:39;morning;weekday
8075;Hair Powder Ocean Dust Team NXL;13/03/2023 11:45;morning;weekday
8075;Hair Powder Ocean Dust Team NXL;13/03/2023 11:45;morning;weekday
8075;Shampoo & Face Cleanser & Body Cleanser;13/03/2023 11:45;morning;weekday
8075;Pomade Oil Based Fine Shinee;13/03/2023 11:45;morning;weekday
8077;Hair Clay & Hairwax Bundling ;13/03/2023 11:57;morning;weekday
8078;Shampoo & Face Cleanser & Body Cleanser;13/03/2023 12:03;afternoon;weekday
8078;Pomade Water Based Dashing Slick;13/03/2023 12:03;afternoon;weekday
